20448,22,1,4.5
20450,19,2,10.5
20451,30,4,13.3
20452,17,1,5.9
20481,24,4,16.7
20482,8,0,0
20485,12,0,0
20486,18,2,11.1
20521,21,2,9.5
20541,20,1,5
20543,14,1,7.1
20561,35,1,2.9
20562,14,0,0
20563,19,0,0
20583,15,2,13.3
20588,16,0,0
20590,26,3,11.5
20602,20,0,0
21201,56,4,7.1
21202,40,5,12.5
21203,25,4,16
21204,21,1,4.8
21205,29,2,6.9
21206,23,0,0
21207,12,0,0
21208,29,2,6.9
21209,19,6,31.6
21210,30,9,30
21211,18,2,11.1
21212,33,3,9.1
21213,32,4,12.5
21214,25,4,16
21215,28,3,10.7
21216,25,1,4
21217,28,1,3.6
21218,23,3,13
21219,29,6,20.7
21220,24,2,8.3
21221,24,3,12.5
21302,20,1,5
21303,14,0,0
21341,19,4,21.1
21361,20,1,5
21362,10,1,10
21381,11,0,0
21382,32,5,15.6
21383,12,0,0
21401,24,0,0
21403,10,2,20
21404,13,1,7.7
21421,19,3,15.8
21501,24,0,0
21502,15,1,6.7
21503,19,2,10.5
21504,22,0,0
21505,21,0,0
21506,26,1,3.8
21507,18,0,0
21521,18,2,11.1
21604,13,1,7.7
22100,44,5,11.4
22130,33,3,9.1
22203,45,8,17.8
22205,27,2,7.4
22206,35,4,11.4
22207,42,5,11.9
22208,46,8,17.4
22209,31,2,6.5
22210,39,7,17.9
22211,24,3,12.5
22212,31,2,6.5
22213,32,12,37.5
22214,47,3,6.4
22215,33,3,9.1
22216,21,2,9.5
22219,35,1,2.9
22220,29,2,6.9
22221,21,2,9.5
22222,25,0,0
22223,29,2,6.9
22224,28,1,3.6
22225,30,2,6.7
22226,34,0,0
22301,29,4,13.8
22302,19,1,5.3
22304,24,2,8.3
22305,17,0,0
22306,19,1,5.3
22325,20,1,5
22341,24,4,16.7
22342,24,1,4.2
22344,30,4,13.3
22424,29,5,17.2
22429,22,0,0
22461,20,3,15
23100,64,12,18.8
23201,34,2,5.9
23202,33,5,15.2
23203,39,2,5.1
23204,26,2,7.7
23205,23,1,4.3
23206,48,5,10.4
23207,39,6,15.4
23208,23,2,8.7
23209,33,2,6.1
23210,29,4,13.8
23211,38,3,7.9
23212,27,6,22.2
23213,36,2,5.6
23214,33,2,6.1
23215,34,3,8.8
23216,47,5,10.6
23217,27,5,18.5
23219,34,2,5.9
23220,38,3,7.9
23221,39,3,7.7
23222,28,5,17.9
23223,21,10,47.6
23224,25,5,20
23225,24,4,16.7
23226,25,6,24
23227,24,3,12.5
23228,22,3,13.6
23229,,,
23230,27,6,22.2
23231,25,2,8
23232,17,4,23.5
23233,21,2,9.5
23234,28,10,35.7
23235,17,4,23.5
23236,24,2,8.3
23237,23,4,17.4
23238,23,7,30.4
23302,28,1,3.6
23342,21,5,23.8
23361,24,1,4.2
23362,24,3,12.5
23424,22,6,27.3
23425,15,2,13.3
23427,17,2,11.8
23441,29,3,10.3
23442,30,3,10
23445,18,2,11.1
23446,20,2,10
23447,19,3,15.8
23501,19,3,15.8
23561,20,0,0
23562,16,1,6.3
23563,24,1,4.2
24201,42,8,19
24202,50,4,8
24203,33,6,18.2
24204,40,5,12.5
24205,43,6,14
24207,54,21,38.9
24208,41,7,17.1
24209,38,3,7.9
24210,24,1,4.2
24211,33,3,9.1
24212,28,2,7.1
24214,25,5,20
24215,30,3,10
24216,38,9,23.7
24303,22,3,13.6
24324,10,3,30
24341,22,2,9.1
24343,14,0,0
24344,20,2,10
24441,29,1,3.4
24442,39,3,7.7
24443,18,4,22.2
24461,21,1,4.8
24470,9,0,0
24471,28,2,7.1
24472,26,3,11.5
24543,58,4,6.9
