20485,0,1,0,0
20486,0,1,0,0
20521,0,1,0,0
20541,0,1,0,0
20543,0,1,0,0
20561,0,1,0,0
20562,0,1,0,0
20563,0,1,0,0
20583,0,1,0,0
20588,0,1,0,0
20590,0,1,0,0
20602,0,1,0,0
21201,0,2,0,0
21202,0,2,0,0
21203,0,2,0,0
21204,0,1,0,0
21205,0,1,0,0
21206,0,2,0,0
21207,0,1,0,0
21208,0,1,0,0
21209,0,1,0,0
21210,0,1,0,0
21211,0,2,0,0
21212,0,1,0,0
21213,0,2,0,0
21214,0,1,0,0
21215,0,1,0,0
21216,0,2,0,0
21217,0,1,0,0
21218,0,1,0,0
21219,0,2,0,0
21220,0,1,0,0
21221,0,1,0,0
21302,1,1,0,0
21303,0,1,0,0
21341,0,1,0,0
21361,0,1,0,0
21362,0,1,0,0
21381,0,1,0,0
21382,0,0,0,0
21383,0,1,0,0
21401,0,1,0,0
21403,0,1,0,0
21404,0,1,0,0
21421,0,0,0,0
21501,0,1,0,0
21502,0,0,0,0
21503,0,0,0,0
21504,0,0,0,0
21505,0,1,0,0
21506,0,1,0,0
21507,0,1,0,0
21521,0,1,0,0
21604,0,1,0,0
22100,0,2,0,0
22130,0,3,0,0
22203,0,2,0,0
22205,0,1,0,0
22206,0,2,0,0
22207,0,2,0,0
22208,0,1,1,50
22209,1,2,0,0
22210,0,2,0,0
22211,0,0,1,100
22212,0,2,0,0
22213,0,1,1,50
22214,0,2,0,0
22215,0,1,1,50
22216,0,2,0,0
22219,0,0,0,0
22220,0,2,0,0
22221,0,2,0,0
22222,0,1,0,0
22223,0,1,0,0
22224,0,1,0,0
22225,0,1,0,0
22226,0,1,0,0
22301,0,1,0,0
22302,0,1,0,0
22304,0,1,0,0
22305,0,1,0,0
22306,0,1,0,0
22325,0,1,0,0
22341,0,1,0,0
22342,0,1,0,0
22344,0,1,0,0
22424,0,1,0,0
22429,0,1,0,0
22461,0,1,0,0
23100,0,2,1,33.3
23201,0,2,0,0
23202,0,2,0,0
23203,0,2,0,0
23204,0,1,0,0
23205,0,1,0,0
23206,0,2,0,0
23207,0,2,0,0
23208,0,0,0,0
23209,1,1,0,0
23210,0,2,0,0
23211,0,1,1,50
23212,0,2,0,0
23213,0,1,0,0
23214,0,1,0,0
23215,0,1,0,0
23216,0,1,0,0
23217,0,1,0,0
23219,0,2,0,0
23220,0,1,0,0
23221,0,1,0,0
23222,0,2,0,0
23223,0,1,1,50
23224,0,2,0,0
23225,0,1,0,0
23226,0,1,0,0
23227,0,1,0,0
23228,0,1,0,0
23229,0,1,0,0
23230,0,1,0,0
23231,0,1,0,0
23232,0,0,1,100
23233,0,1,0,0
23234,0,1,0,0
23235,0,1,0,0
23236,0,1,0,0
23237,0,1,0,0
23238,1,1,0,0
23302,0,0,0,0
23342,0,1,0,0
23361,0,0,0,0
23362,0,1,0,0
23424,0,1,0,0
23425,0,1,0,0
23427,0,1,0,0
23441,0,1,0,0
23442,0,1,0,0
23445,0,1,0,0
23446,0,1,0,0
23447,0,1,0,0
23501,0,1,0,0
23561,0,1,0,0
23562,0,1,0,0
23563,0,1,0,0
24201,0,1,1,50
24202,0,2,0,0
24203,0,2,0,0
24204,0,2,0,0
24205,0,2,0,0
24207,1,2,0,0
24208,0,1,0,0
24209,0,1,0,0
24210,0,1,0,0
24211,0,1,0,0
24212,0,1,0,0
24214,0,1,0,0
24215,0,1,0,0
24216,0,1,0,0
24303,0,1,0,0
24324,0,1,0,0
24341,0,1,0,0
24343,0,1,0,0
24344,0,1,0,0
24441,0,1,0,0
24442,1,1,0,0
24443,0,0,1,100
24461,0,1,0,0
24470,0,1,0,0
24471,0,1,0,0
24472,0,0,1,100
24543,0,1,0,0
24561,0,1,0,0
24562,0,1,0,0
25201,0,2,0,0
25202,0,1,0,0
25203,0,2,0,0
25204,0,0,0,0
25206,0,2,0,0
25207,0,1,0,0
25208,0,1,0,0
25209,0,1,0,0
25210,0,1,0,0
25211,0,1,0,0
25212,0,1,0,0
